subject	activity	tBodyAccmeanX	tBodyAccmeanY	tBodyAccmeanZ	tBodyAccstdX	tBodyAccstdY	tBodyAccstdZ	tGravityAccmeanX	tGravityAccmeanY	tGravityAccmeanZ	tGravityAccstdX	tGravityAccstdY	tGravityAccstdZ	tBodyAccJerkmeanX	tBodyAccJerkmeanY	tBodyAccJerkmeanZ	tBodyAccJerkstdX	tBodyAccJerkstdY	tBodyAccJerkstdZ	tBodyGyromeanX	tBodyGyromeanY	tBodyGyromeanZ	tBodyGyrostdX	tBodyGyrostdY	tBodyGyrostdZ	tBodyGyroJerkmeanX	tBodyGyroJerkmeanY	tBodyGyroJerkmeanZ	tBodyGyroJerkstdX	tBodyGyroJerkstdY	tBodyGyroJerkstdZ	tBodyAccMagmean	tBodyAccMagstd	tGravityAccMagmean	tGravityAccMagstd	tBodyAccJerkMagmean	tBodyAccJerkMagstd	tBodyGyroMagmean	tBodyGyroMagstd	tBodyGyroJerkMagmean	tBodyGyroJerkMagstd	fBodyAccmeanX	fBodyAccmeanY	fBodyAccmeanZ	fBodyAccstdX	fBodyAccstdY	fBodyAccstdZ	fBodyAccmeanFreqX	fBodyAccmeanFreqY	fBodyAccmeanFreqZ	fBodyAccJerkmeanX	fBodyAccJerkmeanY	fBodyAccJerkmeanZ	fBodyAccJerkstdX	fBodyAccJerkstdY	fBodyAccJerkstdZ	fBodyAccJerkmeanFreqX	fBodyAccJerkmeanFreqY	fBodyAccJerkmeanFreqZ	fBodyGyromeanX	fBodyGyromeanY	fBodyGyromeanZ	fBodyGyrostdX	fBodyGyrostdY	fBodyGyrostdZ	fBodyGyromeanFreqX	fBodyGyromeanFreqY	fBodyGyromeanFreqZ	fBodyAccMagmean	fBodyAccMagstd	fBodyAccMagmeanFreq	fBodyBodyAccJerkMagmean	fBodyBodyAccJerkMagstd	fBodyBodyAccJerkMagmeanFreq	fBodyBodyGyroMagmean	fBodyBodyGyroMagstd	fBodyBodyGyroMagmeanFreq	fBodyBodyGyroJerkMagmean	fBodyBodyGyroJerkMagstd	fBodyBodyGyroJerkMagmeanFreq
27	STANDING	0.279566921625	-0.016593236445	-0.107835818025	-0.9919515835	-0.955171419	-0.962408444875	0.965351492	-0.188504847375	-0.005574168760826	-0.994012162875	-0.97964105225	-0.968169953625	0.074969980825	0.012243331234988	-0.00137950299425	-0.987628362	-0.975829725	-0.987354788	-0.026731653905	-0.067507120075	0.07168414632375	-0.9699020075	-0.982498991125	-0.981281807	-0.0987605078625	-0.0417471753375	-0.051403918985	-0.9826424495	-0.990798007875	-0.9889703575	-0.972753287375	-0.9663601145	-0.972753287375	-0.9663601145	-0.985347620125	-0.98415908975	-0.968702956625	-0.965693334	-0.989532103875	-0.988819784	-0.99012181225	-0.961356141125	-0.97414624525	-0.99287582525	-0.954381606375	-0.958924794125	0.13780485515	0.06545831223625	0.09125639792625	-0.987771749375	-0.97586868	-0.9851113755	-0.98860681	-0.977605582	-0.98820826225	0.29614372759125	-0.03292309817125	0.055479501535	-0.970149628875	-0.983731873	-0.980862493125	-0.970221836375	-0.98185775725	-0.983105048875	-0.24681962557625	-0.1390560867165	0.05763026998875	-0.973186182375	-0.967529105125	0.17782530310375	-0.984151646	-0.983022277625	0.3290143599625	-0.975525565625	-0.96540017025	-0.16571391208	-0.98941848275	-0.988579092	0.21289531030875
28	STANDING	0.277795069113924	-0.017263512467215	-0.106579385202532	-0.977748638607595	-0.875689216835443	-0.905123824177215	0.948514848481013	-0.247656166582278	-0.038583050163291	-0.990059426582279	-0.962801441898734	-0.951782181518987	0.075313160189873	0.00907363218519	-0.002678100776076	-0.968604559620253	-0.933768175063291	-0.969765362025316	-0.025328154354051	-0.073900164696203	0.086517311101266	-0.884032232405063	-0.940006320126582	-0.925491442911392	-0.102248409070886	-0.043136466251899	-0.052589625237595	-0.928343397721519	-0.972977006708861	-0.956497163670886	-0.92547165164557	-0.917658334177215	-0.92547165164557	-0.917658334177215	-0.959551987468354	-0.954068391518987	-0.894242469620253	-0.876917545696203	-0.959681019113924	-0.956266480126582	-0.97251980164557	-0.893430392658228	-0.934503028481013	-0.98026749	-0.87446926556962	-0.897600800886076	0.00035535268481	-0.135430639068354	-0.126325359674684	-0.968513715189873	-0.93516897835443	-0.964751238734177	-0.971672796708861	-0.936991280253165	-0.973572051898734	0.146890848677215	-0.350627823255696	-0.119606462673418	-0.880426103164557	-0.948160785316456	-0.926655192405063	-0.886706768227848	-0.936101609113924	-0.932039083037975	-0.316450050358228	-0.35931164035443	-0.197616297073418	-0.929146479367089	-0.923857158227848	-0.088659427824684	-0.952727765189873	-0.954963155316456	0.133307643270886	-0.909652436329114	-0.878459662025316	-0.317383910594937	-0.958758576835443	-0.955983424556962	-0.112442882634177
29	STANDING	0.277965065846154	-0.017260586906154	-0.108659067476923	-0.996068635384615	-0.969295721076923	-0.980207488923077	0.974508732	-0.05848715356	0.031614584974769	-0.996764227384615	-0.985134032307692	-0.984464543538462	0.075305253030769	0.011510497866462	0.000332894985246	-0.993652820615385	-0.983338157846154	-0.990593859692308	-0.027607557330769	-0.072106067912308	0.082758376846154	-0.977994819846154	-0.990364876307692	-0.983368643230769	-0.098870150553846	-0.040511057846154	-0.054492630630769	-0.983293061692308	-0.995533113076923	-0.990685705384615	-0.984745318923077	-0.981745712923077	-0.984745318923077	-0.981745712923077	-0.990785419538462	-0.990495689538462	-0.980657340461539	-0.975358665384615	-0.992144698923077	-0.991453632153846	-0.995024039692308	-0.973345770461538	-0.984096024769231	-0.996604570307692	-0.968278553076923	-0.978802973692308	0.128678489443077	0.004734200324923	0.174524531548	-0.993736906	-0.983194980615385	-0.988541579384615	-0.994123423538462	-0.984782782307692	-0.991316374615385	0.303254910076923	-0.055873723964615	0.148596745	-0.974485449538462	-0.991586674	-0.983654714461538	-0.979162564923077	-0.989643721230769	-0.984714226461538	-0.105103421435385	-0.149854192615385	-0.023553879889231	-0.984548094769231	-0.982247716	0.179958311861538	-0.989793892615385	-0.990327934615385	0.388020547984615	-0.980879722923077	-0.975938728769231	-0.072334701009231	-0.991672052	-0.991516778307692	0.219867066
30	STANDING	0.277112699152542	-0.017016388781356	-0.108756209835593	-0.977559426949153	-0.891654527118644	-0.912850596949152	0.968556705084746	-0.100296804186441	0.024304436254237	-0.996420919152542	-0.95814576338983	-0.949207368305085	0.07524144720339	0.012086041634068	0.001908414581305	-0.968430745254237	-0.957318881355932	-0.968897316101695	-0.027613853538983	-0.067033437983051	0.080251475423729	-0.911408517966102	-0.94070541220339	-0.93083468440678	-0.099716022822034	-0.043775970042373	-0.052030717647458	-0.960119074237288	-0.968135006271186	-0.970845670677966	-0.930573574915254	-0.916570441355932	-0.930573574915254	-0.916570441355932	-0.971225190169491	-0.950762271186441	-0.913890564915254	-0.887247636779661	-0.972995273898305	-0.955995671864407	-0.972014050847458	-0.919475121186441	-0.938089774915254	-0.980426575762712	-0.885572781694915	-0.907286793050847	-0.053279216550848	-0.237859819881356	-0.028853447882034	-0.967857589322034	-0.957434887457627	-0.962892627966102	-0.972216728644068	-0.960442360508475	-0.973954338305085	0.060834104681356	-0.265980374040678	-0.060664152830509	-0.915742855084746	-0.945628836949153	-0.937798124576271	-0.911718163220339	-0.939469774067797	-0.935176884915254	-0.393526161	-0.302348710389831	-0.248631168027119	-0.932047450677966	-0.921733233050847	-0.111500209335424	-0.953357615932203	-0.946639846949153	0.049475281601695	-0.917449417288136	-0.888872227966102	-0.318309078220339	-0.959242165084746	-0.955008564237288	-0.131720538194746
1	WALKING	0.277330758736842	-0.017383818527368	-0.111148103547368	-0.283740258842105	0.114461336747368	-0.260027902210526	0.935223201473684	-0.282165021263158	-0.068102864	-0.976609642526316	-0.971305961473684	-0.947717226105263	0.07404163331579	0.028272109588421	-0.004168406177895	-0.113615602435789	0.067002500768421	-0.502699788526316	-0.041830963526	-0.069530046211579	0.084944817304211	-0.473535485894737	-0.054607768659474	-0.344266629473684	-0.089997542370526	-0.039842870946316	-0.046130929502105	-0.207421854757895	-0.304468510631579	-0.404255452631579	-0.136971176556842	-0.219688645631579	-0.136971176556842	-0.219688645631579	-0.141428809031579	-0.074471750062526	-0.160979552536842	-0.186978364526316	-0.298703679084211	-0.325324878894737	-0.202794306326316	0.089712726402105	-0.331560117789474	-0.319134719578947	0.056040006846	-0.279686751494737	-0.207548374494737	0.113093646103158	0.049726519617263	-0.170546964549579	-0.035225524113063	-0.468999224631579	-0.133586606326316	0.106739857136	-0.534713440421053	-0.209261973376842	-0.386237143210526	-0.185530281244211	-0.339032197115789	-0.103059416434737	-0.255940940315789	-0.516691938736842	-0.033508159788421	-0.436562227473684	0.014784498662105	-0.065774619001053	0.000773321564316	-0.128623450629474	-0.398032586842105	0.1906437244	-0.057119400034316	-0.103492403002105	0.093822180702737	-0.199252568986316	-0.321017953894737	0.268844367525895	-0.319308593778947	-0.381601911789474	0.190663448793684
2	WALKING	0.276426586440678	-0.018594919914576	-0.105500357966102	-0.423642838474576	-0.078091253311864	-0.425257524915254	0.91301733338983	-0.34660709	0.084727087118644	-0.972693201355932	-0.972116879661017	-0.972072847627119	0.061808069627966	0.018249267928814	0.007895337066102	-0.277530462620339	-0.016602236284746	-0.586090418983051	-0.053025815734746	-0.048238231694915	0.082833663322034	-0.561550255762712	-0.53845366779661	-0.481085535084746	-0.081883342915254	-0.05382994490678	-0.051493915683051	-0.389549831525424	-0.634140436101695	-0.435492677288136	-0.290407593728814	-0.422544169322034	-0.290407593728814	-0.422544169322034	-0.281424153881356	-0.164150985127119	-0.446549092881356	-0.553019916271186	-0.547911950338983	-0.557798151355932	-0.346048161016949	-0.021904810332203	-0.453806369830508	-0.457651383728814	-0.16921968620339	-0.455222146440678	-0.14579548970339	0.198586466508475	0.068899520818644	-0.304615322881356	-0.078764083661017	-0.554956709661017	-0.31431306340678	-0.015332952008475	-0.615898188474576	-0.072710158447966	-0.263574018186441	-0.254846438755932	-0.429713536101695	-0.55477211220339	-0.396659907457627	-0.604053019152542	-0.533046952542373	-0.559856635084746	0.007279679884746	-0.042700932237288	0.139752115269492	-0.324289427932203	-0.577105211694915	0.393206208305085	-0.169064352813559	-0.164091969449153	0.20750092670339	-0.530704814745763	-0.651792839661017	0.305283825254237	-0.583249293389831	-0.558104554745763	0.126344614439492
3	WALKING	0.275567462068966	-0.017176784420345	-0.112674859827586	-0.360356726034483	-0.069914065210345	-0.387411994310345	0.936506743275862	-0.261986357931034	-0.138107866258621	-0.97777159137931	-0.962355639482759	-0.952091795	0.081474588266035	0.0100591485	-0.005622645948276	-0.26867964387931	-0.044961959425862	-0.52948611637931	-0.025640519251724	-0.077915093741379	0.081348594282759	-0.571869560172414	-0.563793260172414	-0.476696411551724	-0.095239816501724	-0.038787465172414	-0.050361610081552	-0.385922986034483	-0.639087984137931	-0.536664080344828	-0.254690333275862	-0.328428936551724	-0.254690333275862	-0.328428936551724	-0.280009317413793	-0.139916355325862	-0.466411754137931	-0.561510683275862	-0.566135217931034	-0.567371560862069	-0.316614011689655	-0.081302435327586	-0.412374074482759	-0.379276781206897	-0.124030832001724	-0.422998473965517	-0.246614196618966	0.171743003017241	0.074853655737759	-0.304694442551724	-0.140508590224138	-0.514137255344828	-0.296596633103448	-0.005614987553621	-0.543529108103448	-0.216042668103448	-0.258667984862069	-0.346946648103448	-0.437845763793103	-0.561526265344828	-0.418126217413793	-0.615121369827586	-0.568888673448276	-0.545896388103448	0.03375969012931	-0.037989650536207	-0.044507973891379	-0.290031535172414	-0.456373080862069	0.113494312836207	-0.186764516965517	-0.089851990404483	-0.11716398312069	-0.569755772241379	-0.632643292931034	0.180946463034483	-0.607751646034483	-0.549087007931034	0.045762295758621
4	WALKING	0.278582015166667	-0.014839947534167	-0.11140306485	-0.440829971333333	-0.078826736768333	-0.586252806833333	0.963999696833333	-0.085854026566667	0.127764112666667	-0.983826494833333	-0.967963221	-0.962968112	0.078352908218333	0.002956024286667	-0.000767679338333	-0.297042612533333	-0.221165131581667	-0.7513913825	-0.0317982557795	-0.072690527858333	0.080567716121667	-0.500916659	-0.665394092833333	-0.662608226	-0.115321556475	-0.039347448913333	-0.055116685276667	-0.492341066833333	-0.807419937	-0.640454132833333	-0.312050574166667	-0.527679103166667	-0.312050574166667	-0.527679103166667	-0.366700879833333	-0.316918956	-0.49779220106	-0.553116111166667	-0.6813040365	-0.7301463685	-0.426719449666667	-0.14939963344	-0.631005470833333	-0.447234929666667	-0.101799450565167	-0.594198325666667	-0.13859163673	0.012347734291667	-0.078789263692833	-0.358883413666667	-0.279553391533333	-0.728991595666667	-0.29732607245	-0.2099000063	-0.772359087333333	-0.1352803947515	-0.385880862833333	-0.325737503675	-0.373384540666667	-0.688460056666667	-0.601381129166667	-0.542646759	-0.654657770166667	-0.716458475166667	-0.12715408578	-0.27466563765	0.149851534733333	-0.450804558333333	-0.651172628166667	0.382096409966667	-0.318587811	-0.320458701	0.111486484954333	-0.609285588016667	-0.593937200833333	0.0697301245295	-0.724327420666667	-0.757768081166667	0.26535537398
5	WALKING	0.27784234625	-0.017285031748268	-0.107741776464286	-0.294098534232143	0.076748402805357	-0.45702143625	0.972624959821429	-0.100440285303571	0.002476236283929	-0.979348381428571	-0.961585474821429	-0.964580803928571	0.084588883357143	-0.016319410123214	8.32159351785732E-05	-0.302891024625	-0.091039742860714	-0.612895318571429	-0.048891989663214	-0.069013524964286	0.081543549589286	-0.490877497857143	-0.504622029821429	-0.318700615178571	-0.088840835526786	-0.044955953108929	-0.048267959603571	-0.357681403285714	-0.57143812375	-0.157682543983929	-0.158338674394643	-0.377178733392857	-0.158338674394643	-0.377178733392857	-0.288333024071429	-0.282242276785714	-0.355933083571429	-0.492176823571429	-0.444532485357143	-0.48919974625	-0.287782607410714	0.009460377551786	-0.490251090714286	-0.297517355196429	0.042602683083929	-0.483059957321429	-0.322382010942857	-0.002040510973214	0.024738972869643	-0.344954806428571	-0.181055554206071	-0.590496615535714	-0.3213903195	-0.054521360408929	-0.633429995714286	-0.359372577678571	-0.534049822678571	-0.3441509245	-0.372668749642857	-0.513951718392857	-0.213127031035714	-0.529392790178571	-0.502683380535714	-0.420367075178571	-0.045860193621429	-0.019186012308929	0.167457819108929	-0.304992488892857	-0.519636926071429	0.149852522225	-0.269481661080357	-0.305685376071429	-0.004972877882143	-0.484262828928571	-0.589741506785714	0.250620609769643	-0.548053574821429	-0.455665300892857	0.0527330125375
6	WALKING	0.283658868070175	-0.016895418908246	-0.110303165877193	-0.296538717368421	0.164213884996491	-0.504324207192982	0.958067455087719	-0.214694852280702	0.033188882684211	-0.977779896491228	-0.964248568070175	-0.957205025789474	0.069958587691228	-0.016483171596491	-0.007389312007018	-0.132784766936842	0.008088973736842	-0.575777466491228	-0.025509618645614	-0.0744462466	0.08388087992807	-0.446020952631579	-0.331702267894737	-0.383139334736842	-0.087889109010526	-0.036230897184211	-0.053959728421053	-0.18260093354386	-0.416390246140351	-0.166684422233333	-0.166840713631579	-0.266734167368421	-0.166840713631579	-0.266734167368421	-0.195117026052632	-0.070602964842105	-0.281207841122807	-0.36560291677193	-0.321290483140351	-0.364708342315789	-0.187934323140351	0.140781621991228	-0.498520164385965	-0.34522769	0.101699642168947	-0.550474621754386	-0.196841736649123	0.022073418824561	0.185107042277193	-0.150942917824561	-0.075374232161404	-0.541438616140351	-0.19269469414386	0.031445067826316	-0.608624354210526	-0.178295181261404	-0.466305754035088	-0.104129449033509	-0.239650710533333	-0.341378429473684	-0.203575458733333	-0.515323854385965	-0.332008706842105	-0.512209233508772	0.091240972918597	0.041626753536842	0.302874949789474	-0.201386607649123	-0.421683093508772	0.20009036395614	-0.055401423331579	-0.096499970298246	-0.009228846454386	-0.329681123368421	-0.510648322631579	0.293109613491228	-0.366500534122807	-0.408078906482456	0.10092473178193
7	WALKING	0.275592961754386	-0.018653665345614	-0.110912234947368	-0.327243240701754	-0.077261856105263	0.159631283261403	0.932566472280702	-0.159097003684211	-0.160846924029807	-0.979851271403509	-0.969404155087719	-0.952159770526316	0.090146264919298	0.01843227232807	-0.021039855164912	-0.346026226140351	-0.054744894824561	-0.149488514397895	0.002288352085263	-0.083711372484211	0.064110460203509	-0.503313517017544	-0.23109830545614	-0.396013535263158	-0.123654199751333	-0.044776602974561	-0.049571309329474	-0.21166729682807	-0.174136410738596	-0.458302971403509	-0.09780904394386	-0.198554708385965	-0.09780904394386	-0.198554708385965	-0.192948900438596	-0.027557329277193	-0.305959351403509	-0.19828316695614	-0.300022779964912	-0.095340116107018	-0.343048405789474	-0.064156420273684	0.038583225234561	-0.322034908070175	-0.143721823263158	0.133316828089298	-0.313727371842105	0.160434129035088	0.124630171101754	-0.383715797719298	-0.123192887383684	-0.106490372892632	-0.365314790947368	-0.043191746080702	-0.190751539207018	-0.284586506210526	-0.287013819157895	-0.244831719878947	-0.318395104666667	-0.151966687436842	-0.366733617894737	-0.563615256666667	-0.290859379017544	-0.463270018245614	0.111912537380702	0.273141323315789	0.01435640545614	-0.151243649578947	-0.351706780526316	0.172997883545614	-0.038418729854737	-0.022138358	-0.012744636508772	-0.192909765467895	-0.343894914947368	0.300315718087719	-0.155339855862632	-0.084166377408772	0.000880340047368
8	WALKING	0.27468631	-0.018662886531042	-0.107252090833333	-0.173605736002083	0.380782052708333	-0.1420885318125	0.913586347916667	-0.217102194583333	-0.186267836962021	-0.974752050208333	-0.956781505625	-0.956640104791667	0.070339349083333	-0.006039475145833	-0.000673798876875	-0.2586886278125	0.233987544458333	-0.383200596479167	0.023508822825417	-0.095791790535	0.050965791539583	-0.1992097184375	-0.2119972775	-0.075444784239583	-0.135886431360417	-0.031488090554167	-0.052268396533333	-0.2460827504375	-0.428055700208333	-0.388446971666667	0.051678627810417	-0.1804072826	0.051678627810417	-0.1804072826	-0.066832243043333	-0.184571053979167	-0.00310243820125	-0.238746703958333	-0.339129269583333	-0.502957255416667	-0.247389011875	0.316982393333333	-0.238634594791667	-0.148386858858333	0.32484493125	-0.158437341970833	-0.380892405770833	0.003561637641667	0.111947205354167	-0.311198711041667	0.079683287241667	-0.361563262083333	-0.271448185291667	0.315883536479167	-0.4044825094375	-0.345898115416667	-0.4192779011875	-0.2474853992125	-0.102063053808333	-0.259729692333333	-0.132902199479167	-0.234252005895833	-0.1908057215	-0.1429742348125	-0.176032065666667	-0.102881607560417	-0.218800753760417	-0.09521728274375	-0.360818978541667	0.204080887916667	-0.123834409766667	-0.276436130125	0.176189876266667	-0.301241848645833	-0.327459577895833	0.089000573795208	-0.473026230833333	-0.581240190833333	0.294590006666667
9	WALKING	0.278502842115385	-0.018089197128442	-0.110820512307692	-0.238353562692308	-0.201696960826923	-0.057963646903077	0.951867079615385	-0.031434173873077	-0.115856121080385	-0.980971973653846	-0.971242423076923	-0.955523995576923	0.070435727048077	0.021225591001731	0.004147627401923	-0.206733787961538	-0.276929933846154	-0.409764526153846	-0.080836059865385	-0.062559871061539	0.111629779896154	-0.476163506730769	-0.467054167884615	-0.265683521346154	-0.080920409446154	-0.035628342703846	-0.063340662059231	-0.526985309038462	-0.549200228076923	-0.457881494038462	-0.098084049614346	-0.37942877	-0.098084049614346	-0.37942877	-0.203733615519231	-0.317113487115385	-0.294542266826923	-0.489725811538462	-0.510253995769231	-0.599866472692308	-0.294711163653846	-0.257677616153846	-0.250806259788462	-0.218019977423077	-0.223972558596154	-0.033796525657308	-0.310727563365385	0.021319501544231	0.023783176144231	-0.314265401346154	-0.367706595	-0.399541245192308	-0.170228340134423	-0.228380473480769	-0.419104362884615	-0.378291493076923	-0.389047303846154	-0.366570477826923	-0.383676120961538	-0.436905860576923	-0.240222512134615	-0.507404512692308	-0.490990336346154	-0.342367223269231	-0.200624503730769	0.016481583110769	-0.152103721057692	-0.318801022711538	-0.513891953269231	0.161672988528846	-0.316870715576923	-0.322337536730769	0.159239938555769	-0.513797480384615	-0.562714528653846	0.127416241121154	-0.602581618269231	-0.624351923653846	0.243222181771154
10	WALKING	0.278574076603774	-0.017022351190566	-0.109057512132075	-0.178709734396226	-0.022743165169811	-0.395645072075472	0.963092149811321	-0.083827701396226	0.054927624226415	-0.974435158113208	-0.971114719811321	-0.957862728301887	0.085794380928302	0.004082487926415	-0.016295319539623	-0.052199101320755	0.075080495211321	-0.511662905849057	0.010689497621509	-0.081954078376094	0.098669573116038	-0.414205475283019	-0.250853318679245	-0.174524868603774	-0.122709563462264	-0.051920498103774	-0.061126292884906	-0.366063723207547	-0.509683327924528	-0.329079492641509	-0.127400912069811	-0.185602396067925	-0.127400912069811	-0.185602396067925	-0.132624992298283	0.037608338009434	-0.156458730358491	-0.402025135660377	-0.440363636603774	-0.501027916603774	-0.114190001283019	0.053391190988679	-0.41218272245283	-0.206366497226415	-0.129775706316981	-0.435304215660377	-0.26332591785283	0.243797496811321	0.25896796635283	-0.107941107467925	0.030905201832642	-0.464020508867925	-0.079151826710755	0.048486767226415	-0.558512650188679	-0.260130638807547	-0.148445687402075	0.055799090660377	-0.277913780754717	-0.345209034528302	-0.108530029881132	-0.458292932830189	-0.204392821584906	-0.273292866226415	-0.093367141901887	-0.122109929924528	-0.129800372109434	-0.093023742279245	-0.370471943962264	0.179599864783019	0.020518951698113	0.050208763498679	-0.071285394169811	-0.412616909622642	-0.499759796981132	0.129100106828302	-0.515065335849057	-0.517675799056604	-0.000234019224528
11	WALKING	0.271821892881356	-0.016647583362373	-0.106096304033898	-0.422842071864407	-0.052212075044068	-0.530626311355932	0.946468451355932	-0.212045870169492	0.134053215101695	-0.98110101440678	-0.966240553559322	-0.960852684067797	0.082970932849153	0.012768247655932	-0.013364827779661	-0.428516343559322	-0.181419230254237	-0.720654731186441	-0.042692899545763	-0.070510497425424	0.084374449550754	-0.596346930847458	-0.499625287288136	-0.434178202542373	-0.091820419549153	-0.051417254955932	-0.0342677451	-0.541616397118644	-0.737993755932203	-0.551079942542373	-0.288323472033898	-0.487735915084746	-0.288323472033898	-0.487735915084746	-0.402333202033898	-0.403141284745763	-0.421801673559322	-0.558362783220339	-0.63073270559322	-0.753671416101695	-0.396533731864407	-0.083047843597627	-0.616402910169492	-0.433703311525424	-0.096606828537288	-0.523093394915254	-0.37360793220339	0.01287610339661	0.04045575591322	-0.453265268813559	-0.241801726186441	-0.69259387220339	-0.45394304	-0.170177403123729	-0.747564612033898	-0.353419932627119	-0.427889402576271	-0.092391950866102	-0.514753307627119	-0.593107398474576	-0.398293336610169	-0.623150268983051	-0.453663184067797	-0.498554639491525	-0.175946093932203	-0.297177112525424	-0.184065788254237	-0.458514062542373	-0.584455992033898	0.093581804885475	-0.395116134237288	-0.41744681559322	0.084454308047458	-0.610222628813559	-0.59974543779661	-0.07483706935661	-0.751914457457627	-0.773574064745763	0.056364836908475
12	WALKING	0.2771286656	-0.015560927606	-0.10316110632	-0.128898533096	-0.122783290008	-0.4106060626	0.9668735148	-0.1559834498	-0.03608428788	-0.97911312	-0.9646191738	-0.9502762272	0.045764401482	0.0197766948336	0.005025870328	-0.01350661106	-0.089404968585	-0.512276838	-0.1045136708758	-0.03442910782	0.0999739123004	-0.5462634706	-0.4494013978	-0.35017028664	-0.06223893174	-0.049852604592	-0.0467338151926	-0.3908072382	-0.581290691	-0.4806421996	-0.102204550448	-0.23697286882	-0.102204550448	-0.23697286882	-0.144064922688	-0.02028505044	-0.35593036512	-0.4132083408	-0.5174937754	-0.5488904506	-0.05435763951	-0.071302455092	-0.4223253002	-0.160707260634	-0.20851528006	-0.4521466944	-0.26142601202	0.149107488714	0.17080294938	-0.08161979534	-0.1413740705982	-0.4913861728	-0.03105929456	-0.094056408433	-0.5314863218	-0.2811065665	-0.22346071292	-0.18200755164	-0.4019759318	-0.4678863378	-0.31728248436	-0.5931428818	-0.4437983296	-0.4222565212	0.020408840122	-0.025458442506	-0.027904118422	-0.153116002784	-0.4088962994	0.25226775306	-0.029912425338	-0.013953908696	0.018449461946	-0.442503784	-0.4948022154	0.14607536673	-0.5611764414	-0.5649340126	0.0777777588444
13	WALKING	0.275883130350877	-0.018566065194737	-0.111431456192982	-0.346980394210526	0.141866689392982	-0.220503537026316	0.910855709298246	-0.283658580877193	-0.131299718666667	-0.97254492245614	-0.960899845614035	-0.948637587719298	0.080959022719825	0.003083645014035	0.005972490117544	-0.220910068015789	0.056548877172281	-0.374633172105263	-0.017420763470175	-0.079847250266316	0.078420564125263	-0.376059914210526	-0.290023550315789	-0.363369948070175	-0.096659859326316	-0.031984927191228	-0.063669323347368	-0.216812065298246	-0.35776089977193	-0.341765824491228	-0.135643867842105	-0.292546377017544	-0.135643867842105	-0.292546377017544	-0.133205034736842	-0.131788528797719	-0.218669558421053	-0.253240071964912	-0.303508210175439	-0.322118379807018	-0.335030121052632	0.095515066669474	-0.246851507561404	-0.353299848947368	0.092196893105263	-0.269896395250877	-0.231462709105263	0.019430415887719	0.152160966852632	-0.290460801694737	-0.043919513736842	-0.342263716894737	-0.219716159766667	0.094674159691053	-0.406173351578947	-0.190905932631579	-0.447119510526316	-0.204509715375614	-0.192856474047368	-0.256213554508772	-0.276607954736842	-0.435714710526316	-0.318618506122807	-0.455333900526316	-0.022908917075439	0.074127359701754	0.126014216489474	-0.23460086645614	-0.438388953157895	0.253532325631579	-0.15211150075614	-0.113591923723684	0.118031208750877	-0.267472373877193	-0.379951835438597	0.302576933403509	-0.338527133789474	-0.349285611070175	0.229037956496491
14	WALKING	0.271959598644068	-0.02177853809661	-0.106756369135593	-0.402639098135593	-0.053612668665085	0.051884104002203	0.802973961525424	-0.270314822881356	-0.422495268474576	-0.974816884237288	-0.954455935762712	-0.947516969830508	0.072087791345254	0.024116023559322	0.019972303694915	-0.454497019661017	-0.344339569152542	-0.472791088644068	-0.003476550622712	-0.08296828479661	0.051322271762712	-0.60038822220339	-0.014839260427966	-0.12609080020339	-0.110656054802153	-0.043896952908475	-0.038882591950848	-0.571759911525424	-0.536737701694915	-0.497187687966102	-0.144404671779661	-0.36380562779661	-0.144404671779661	-0.36380562779661	-0.377293155084746	-0.439746918474576	-0.137208741864407	-0.201401930542373	-0.519895046779661	-0.606103313898305	-0.421498172542373	-0.174601844847458	-0.177366434042373	-0.395859985762712	-0.054270997218644	0.08548921369339	-0.358804611016949	-0.143666881322034	-0.175528830052542	-0.472360616779661	-0.376766600508475	-0.415899179152542	-0.484797709830508	-0.353526894237288	-0.528889535084746	-0.255900962474576	-0.363463832288136	-0.323114421728814	-0.508595851864407	-0.215894949525424	-0.212925759152542	-0.630082075932203	0.083295055122203	-0.180232949016949	-0.159441618728814	-0.420295651864407	-0.36097030020339	-0.373516771016949	-0.457490009491525	-0.036832790742373	-0.431591453389831	-0.453426008983051	0.164708200554237	-0.311386449661017	-0.265504551525424	-0.039834676869492	-0.591036936101695	-0.65567766220339	0.200917234084746
